state,county,year,broadband percent
Kentucky,Warren,2018,0.81799996
Kentucky,Washington,2017,0.57391304
Kentucky,Washington,2018,0.66399997
Kentucky,Wayne,2017,0.41614905
Kentucky,Wayne,2018,0.58499998
Kentucky,Webster,2017,0.55474454
Kentucky,Webster,2018,0.62400001
Kentucky,Whitley,2017,0.60377359
Kentucky,Whitley,2018,0.62199998
Kentucky,Wolfe,2017,0.44067794
Kentucky,Wolfe,2018,0.55599999
Kentucky,Woodford,2017,0.5869565
Kentucky,Woodford,2018,0.82099998
Louisiana,Acadia Parish,2017,0.61524165
Louisiana,Acadia Parish,2018,0.70899999
Louisiana,Allen Parish,2017,0.5
Louisiana,Allen Parish,2018,0.69
Louisiana,Ascension Parish,2017,0.92148238
Louisiana,Ascension Parish,2018,0.847
Louisiana,Assumption Parish,2017,0.61963195
Louisiana,Assumption Parish,2018,0.68599999
Louisiana,Avoyelles Parish,2017,0.54487181
Louisiana,Avoyelles Parish,2018,0.64899999
Louisiana,Beauregard Parish,2017,0.47058824
Louisiana,Beauregard Parish,2018,0.73299998
Louisiana,Bienville Parish,2017,0.625
Louisiana,Bienville Parish,2018,0.62299997
Louisiana,Bossier Parish,2017,0.73743927
Louisiana,Bossier Parish,2018,0.66799998
Louisiana,Caddo Parish,2017,0.72381401
Louisiana,Caddo Parish,2018,0.68900001
Louisiana,Calcasieu Parish,2017,0.77000189
Louisiana,Calcasieu Parish,2018,0.73000002
Louisiana,Caldwell Parish,2017,0.51219511
Louisiana,Caldwell Parish,2018,0.58700001
Louisiana,Cameron Parish,2017,0.61428571
Louisiana,Cameron Parish,2018,0.708
Louisiana,Catahoula Parish,2017,0.47191009
Louisiana,Catahoula Parish,2018,0.57499999
Louisiana,Claiborne Parish,2017,0.58035713
Louisiana,Claiborne Parish,2018,0.46000001
Louisiana,Concordia Parish,2017,0.52325583
Louisiana,Concordia Parish,2018,0.58700001
Louisiana,De Soto Parish,2017,0.59555554
Louisiana,De Soto Parish,2018,0.65500003
Louisiana,East Baton Rouge Parish,2017,0.84750777
Louisiana,East Baton Rouge Parish,2018,0.80000001
Louisiana,East Carroll Parish,2017,0.52439028
Louisiana,East Carroll Parish,2018,0.32800001
Louisiana,East Feliciana Parish,2017,0.56842107
Louisiana,East Feliciana Parish,2018,0.588
Louisiana,Evangeline Parish,2017,0.53053439
Louisiana,Evangeline Parish,2018,0.62099999
Louisiana,Franklin Parish,2017,0.52222222
Louisiana,Franklin Parish,2018,0.46399999
Louisiana,Grant Parish,2017,0.53020132
Louisiana,Grant Parish,2018,0.60299999
Louisiana,Iberia Parish,2017,0.78300172
Louisiana,Iberia Parish,2018,0.72499996
Louisiana,Iberville Parish,2017,0.59375
Louisiana,Iberville Parish,2018,0.713
Louisiana,Jackson Parish,2017,0.60416669
Louisiana,Jackson Parish,2018,0.70000005
Louisiana,Jefferson Davis Parish,2017,0.79930651
Louisiana,Jefferson Davis Parish,2018,0.68400002
Louisiana,Jefferson Parish,2017,0.59830928
Louisiana,Jefferson Parish,2018,0.75300002
Louisiana,La Salle Parish,2017,0.50862068
Louisiana,La Salle Parish,2018,0.685
Louisiana,Lafayette Parish,2017,0.86853921
Louisiana,Lafayette Parish,2018,0.82599998
Louisiana,Lafourche Parish,2017,0.80953223
Louisiana,Lafourche Parish,2018,0.75099999
Louisiana,Lincoln Parish,2017,0.53191489
Louisiana,Lincoln Parish,2018,0.79500008
Louisiana,Livingston Parish,2017,0.79630029
Louisiana,Livingston Parish,2018,0.78499997
Louisiana,Madison Parish,2017,0.51724136
Louisiana,Madison Parish,2018,0.44499999
Louisiana,Morehouse Parish,2017,0.5143885
Louisiana,Morehouse Parish,2018,0.50800002
Louisiana,Natchitoches Parish,2017,0.55685133
Louisiana,Natchitoches Parish,2018,0.56400001
Louisiana,Orleans Parish,2017,0.78153807
Louisiana,Orleans Parish,2018,0.69599998
Louisiana,Ouachita Parish,2017,0.75884193
Louisiana,Ouachita Parish,2018,0.699
Louisiana,Plaquemines Parish,2017,0.56682026
Louisiana,Plaquemines Parish,2018,0.77499998
Louisiana,Pointe Coupee Parish,2017,0.59090906
Louisiana,Pointe Coupee Parish,2018,0.66999996
Louisiana,Rapides Parish,2017,0.80273038
Louisiana,Rapides Parish,2018,0.75800002
Louisiana,Red River Parish,2017,0.40909091
Louisiana,Red River Parish,2018,0.63999999
Louisiana,Richland Parish,2017,0.54143643
Louisiana,Richland Parish,2018,0.49000001
Louisiana,Sabine Parish,2017,0.56216216
Louisiana,Sabine Parish,2018,0.54299998
Louisiana,St. Bernard Parish,2017,0.44193551
Louisiana,St. Bernard Parish,2018,0.72799999
Louisiana,St. Charles Parish,2017,0.61455524
Louisiana,St. Charles Parish,2018,0.81399995
Louisiana,St. Helena Parish,2017,0.51807231
Louisiana,St. Helena Parish,2018,0.56300002
Louisiana,St. James Parish,2017,0.62371135
Louisiana,St. James Parish,2018,0.713
Louisiana,St. John the Baptist Parish,2017,0.63157892
Louisiana,St. John the Baptist Parish,2018,0.727
Louisiana,St. Landry Parish,2017,0.67649406
Louisiana,St. Landry Parish,2018,0.63700002
Louisiana,St. Martin Parish,2017,0.57437074
Louisiana,St. Martin Parish,2018,0.72100002
Louisiana,St. Mary Parish,2017,0.55681819
Louisiana,St. Mary Parish,2018,0.68299997
Louisiana,St. Tammany Parish,2017,0.89034754
Louisiana,St. Tammany Parish,2018,0.84800005
Louisiana,Tangipahoa Parish,2017,0.86418581
Louisiana,Tangipahoa Parish,2018,0.759
Louisiana,Tensas Parish,2017,0.54838711
Louisiana,Tensas Parish,2018,0.40899998
Louisiana,Terrebonne Parish,2017,0.7876175
Louisiana,Terrebonne Parish,2018,0.71999997
Louisiana,Union Parish,2017,0.58709681
Louisiana,Union Parish,2018,0.51499999
Louisiana,Vermilion Parish,2017,0.55963302
Louisiana,Vermilion Parish,2018,0.75599998
Louisiana,Vernon Parish,2017,0.46209386
Louisiana,Vernon Parish,2018,0.73199999
Louisiana,Washington Parish,2017,0.57725948
Louisiana,Washington Parish,2018,0.59399998
Louisiana,Webster Parish,2017,0.54474711
Louisiana,Webster Parish,2018,0.48799998
Louisiana,West Baton Rouge Parish,2017,0.56321836
Louisiana,West Baton Rouge Parish,2018,0.76199996
Louisiana,West Carroll Parish,2017,0.53571433
Louisiana,West Carroll Parish,2018,0.435
Louisiana,West Feliciana Parish,2017,0.49056602
Louisiana,West Feliciana Parish,2018,0.653
Louisiana,Winn Parish,2017,0.50980395
Louisiana,Winn Parish,2018,0.68900001
Maine,Androscoggin,2017,0.86052001
Maine,Androscoggin,2018,0.792
Maine,Aroostook,2017,0.73150146
Maine,Aroostook,2018,0.69300002
Maine,Cumberland,2017,0.90394711
Maine,Cumberland,2018,0.85899997
Maine,Franklin,2017,0.53112036
Maine,Franklin,2018,0.75599998
Maine,Hancock,2017,0.5020833
Maine,Hancock,2018,0.78499997
Maine,Kennebec,2017,0.85450089
Maine,Kennebec,2018,0.79500008
Maine,Knox,2017,0.53602308
Maine,Knox,2018,0.81399995
Maine,Lincoln,2017,0.48407641
Maine,Lincoln,2018,0.77900004
Maine,Oxford,2017,0.5438931
Maine,Oxford,2018,0.73699999
Maine,Penobscot,2017,0.86383432
Maine,Penobscot,2018,0.79100001
Maine,Piscataquis,2017,0.55491328
Maine,Piscataquis,2018,0.676
Maine,Sagadahoc,2017,0.57681161
Maine,Sagadahoc,2018,0.82400006
Maine,Somerset,2017,0.54487181
Maine,Somerset,2018,0.72799999
Maine,Waldo,2017,0.55351681
Maine,Waldo,2018,0.77499998
Maine,Washington,2017,0.44318181
Maine,Washington,2018,0.71100003
Maine,York,2017,0.86874777
Maine,York,2018,0.83700001
Maryland,Allegany,2017,0.83594096
Maryland,Allegany,2018,0.727
Maryland,Anne Arundel,2017,0.93999672
Maryland,Anne Arundel,2018,0.89499998
Maryland,Baltimore,2017,0.78933924
Maryland,Baltimore,2018,0.84800005
Maryland,Baltimore city,2017,0.89195955
Maryland,Baltimore city,2018,0.72299999
Maryland,Calvert,2017,0.90092802
Maryland,Calvert,2018,0.884
Maryland,Caroline,2017,0.54863811
Maryland,Caroline,2018,0.76499999
Maryland,Carroll,2017,0.89764196
Maryland,Carroll,2018,0.852
Maryland,Cecil,2017,0.90328097
Maryland,Cecil,2018,0.79899997
Maryland,Charles,2017,0.89193994
Maryland,Charles,2018,0.85500002
Maryland,Dorchester,2017,0.51056337
Maryland,Dorchester,2018,0.73199999
Maryland,Frederick,2017,0.90997815
Maryland,Frederick,2018,0.87
Maryland,Garrett,2017,0.49407116
Maryland,Garrett,2018,0.73199999
Maryland,Harford,2017,0.90778923
Maryland,Harford,2018,0.866
Maryland,Howard,2017,0.95465386
Maryland,Howard,2018,0.93200004
Maryland,Kent,2017,0.49456519
Maryland,Kent,2018,0.73000002
Maryland,Montgomery,2017,0.92907065
Maryland,Montgomery,2018,0.90699995
Maryland,Prince George's,2017,0.89050215
Maryland,Prince George's,2018,0.85500002
Maryland,Queen Anne's,2017,0.55000001
Maryland,Queen Anne's,2018,0.86200005
Maryland,Somerset,2017,0.5
Maryland,Somerset,2018,0.68299997
Maryland,St. Mary's,2017,0.75870728
Maryland,St. Mary's,2018,0.81700003
Maryland,Talbot,2017,0.472
Maryland,Talbot,2018,0.83100003
Maryland,Washington,2017,0.7876879
Maryland,Washington,2018,0.74699998
Maryland,Wicomico,2017,0.80709058
Maryland,Wicomico,2018,0.773
Maryland,Worcester,2017,0.46688744
Maryland,Worcester,2018,0.796
Massachusetts,Barnstable,2017,0.87925613
Massachusetts,Barnstable,2018,0.85399997
Massachusetts,Berkshire,2017,0.88724238
Massachusetts,Berkshire,2018,0.80599999
Massachusetts,Bristol,2017,0.86997771
Massachusetts,Bristol,2018,0.79800004
Massachusetts,Dukes,2017,0.39759037
Massachusetts,Dukes,2018,0.77700001
Massachusetts,Essex,2017,0.8946541
Massachusetts,Essex,2018,0.84200001
Massachusetts,Franklin,2017,0.87183326
Massachusetts,Franklin,2018,0.80199999
Massachusetts,Hampden,2017,0.83452791
Massachusetts,Hampden,2018,0.77100003
Massachusetts,Hampshire,2017,0.92247319
Massachusetts,Hampshire,2018,0.86399996
Massachusetts,Middlesex,2017,0.91616708
Massachusetts,Middlesex,2018,0.88200003
Massachusetts,Nantucket,2017,0.45038167
Massachusetts,Nantucket,2018,0.91899997
Massachusetts,Norfolk,2017,0.93654138
Massachusetts,Norfolk,2018,0.88600004
Massachusetts,Plymouth,2017,0.91208893
Massachusetts,Plymouth,2018,0.86899996
Massachusetts,Suffolk,2017,0.87723809
Massachusetts,Suffolk,2018,0.82799995
Massachusetts,Worcester,2017,0.89460939
Massachusetts,Worcester,2018,0.83999997
Michigan,Alcona,2017,0.54263568
Michigan,Alcona,2018,0.68599999
Michigan,Alger,2017,0.48863637
Michigan,Alger,2018,0.71200001
Michigan,Allegan,2017,0.79568392
Michigan,Allegan,2018,0.75599998
Michigan,Alpena,2017,0.5498392
Michigan,Alpena,2018,0.741
Michigan,Antrim,2017,0.53409094
Michigan,Antrim,2018,0.76300001
Michigan,Arenac,2017,0.519337
Michigan,Arenac,2018,0.65999997
Michigan,Baraga,2017,0.46511626
Michigan,Baraga,2018,0.713
Michigan,Barry,2017,0.59612519
Michigan,Barry,2018,0.77700001
Michigan,Bay,2017,0.87213868
Michigan,Bay,2018,0.78299993
Michigan,Benzie,2017,0.52682924
Michigan,Benzie,2018,0.80800003
Michigan,Berrien,2017,0.81627786
Michigan,Berrien,2018,0.73400003
Michigan,Branch,2017,0.47844827
Michigan,Branch,2018,0.74800003
Michigan,Calhoun,2017,0.83968073
Michigan,Calhoun,2018,0.75800002
Michigan,Cass,2017,0.54039496
Michigan,Cass,2018,0.76100004
Michigan,Charlevoix,2017,0.55208331
Michigan,Charlevoix,2018,0.77399999
Michigan,Cheboygan,2017,0.53311259
Michigan,Cheboygan,2018,0.71700001
Michigan,Chippewa,2017,0.49854228
Michigan,Chippewa,2018,0.75099999
Michigan,Clare,2017,0.51319647
Michigan,Clare,2018,0.68299997
Michigan,Clinton,2017,0.89421433
Michigan,Clinton,2018,0.84200001
Michigan,Crawford,2017,0.5212121
Michigan,Crawford,2018,0.78400004
Michigan,Delta,2017,0.47368419
Michigan,Delta,2018,0.73699999
Michigan,Dickinson,2017,0.5633803
Michigan,Dickinson,2018,0.741
Michigan,Eaton,2017,0.84919769
Michigan,Eaton,2018,0.81799996
Michigan,Emmet,2017,0.53110045
Michigan,Emmet,2018,0.796
Michigan,Genesee,2017,0.7850827
Michigan,Genesee,2018,0.74800003
Michigan,Gladwin,2017,0.52464789
Michigan,Gladwin,2018,0.65700001
Michigan,Gogebic,2017,0.56886226
Michigan,Gogebic,2018,0.62199998
Michigan,Grand Traverse,2017,0.85791469
Michigan,Grand Traverse,2018,0.84100002
Michigan,Gratiot,2017,0.57182318
Michigan,Gratiot,2018,0.67699999
Michigan,Hillsdale,2017,0.56355929
Michigan,Hillsdale,2018,0.70699996
Michigan,Houghton,2017,0.59942365
Michigan,Houghton,2018,0.76999998
Michigan,Huron,2017,0.60477453
Michigan,Huron,2018,0.69599998
Michigan,Ingham,2017,0.85218763
Michigan,Ingham,2018,0.801
Michigan,Ionia,2017,0.56597221
Michigan,Ionia,2018,0.773
Michigan,Iosco,2017,0.54740065
Michigan,Iosco,2018,0.74900001
Michigan,Iron,2017,0.57499999
Michigan,Iron,2018,0.61300004
Michigan,Isabella,2017,0.79088682
Michigan,Isabella,2018,0.73299998
Michigan,Jackson,2017,0.85137147
Michigan,Jackson,2018,0.77700001
Michigan,Kalamazoo,2017,0.89613348
Michigan,Kalamazoo,2018,0.84899998
Michigan,Kalkaska,2017,0.54945052
Michigan,Kalkaska,2018,0.70500004
Michigan,Kent,2017,0.90534478
Michigan,Kent,2018,0.84300005
Michigan,Keweenaw,2017,0.53846151
Michigan,Keweenaw,2018,0.66600001
Michigan,Lake,2017,0.44827586
Michigan,Lake,2018,0.60399997
Michigan,Lapeer,2017,0.8338691
Michigan,Lapeer,2018,0.78800005
Michigan,Leelanau,2017,0.53030306
Michigan,Leelanau,2018,0.83299994
Michigan,Lenawee,2017,0.85747331
Michigan,Lenawee,2018,0.79300004
Michigan,Livingston,2017,0.91122115
Michigan,Livingston,2018,0.85699993
Michigan,Luce,2017,0.51999998
Michigan,Luce,2018,0.70000005
Michigan,Mackinac,2017,0.43925232
Michigan,Mackinac,2018,0.70300001
Michigan,Macomb,2017,0.8861984
Michigan,Macomb,2018,0.83600003
Michigan,Manistee,2017,0.55737704
Michigan,Manistee,2018,0.74699998
Michigan,Marquette,2017,0.83842283
Michigan,Marquette,2018,0.76899999
Michigan,Mason,2017,0.55714285
Michigan,Mason,2018,0.73299998
Michigan,Mecosta,2017,0.51756442
Michigan,Mecosta,2018,0.73299998
Michigan,Menominee,2017,0.53225809
Michigan,Menominee,2018,0.71700001
Michigan,Midland,2017,0.85968506
Michigan,Midland,2018,0.79899997
Michigan,Missaukee,2017,0.55214727
Michigan,Missaukee,2018,0.713
Michigan,Monroe,2017,0.87068146
Michigan,Monroe,2018,0.79800004
Michigan,Montcalm,2017,0.53023255
Michigan,Montcalm,2018,0.69599998
Michigan,Montmorency,2017,0.5625
Michigan,Montmorency,2018,0.69599998
Michigan,Muskegon,2017,0.82493228
Michigan,Muskegon,2018,0.76499999
Michigan,Newaygo,2017,0.5812133
Michigan,Newaygo,2018,0.67900002
Michigan,Oakland,2017,0.92173356
Michigan,Oakland,2018,0.87200004
Michigan,Oceana,2017,0.56944442
Michigan,Oceana,2018,0.69200003
Michigan,Ogemaw,2017,0.62025321
Michigan,Ogemaw,2018,0.70999998
Michigan,Ontonagon,2017,0.33750001
Michigan,Ontonagon,2018,0.64599997
Michigan,Osceola,2017,0.57438016
Michigan,Osceola,2018,0.65100002
Michigan,Oscoda,2017,0.50476187
Michigan,Oscoda,2018,0.62400001
Michigan,Otsego,2017,0.53054661
Michigan,Otsego,2018,0.79300004
Michigan,Ottawa,2017,0.89981085
Michigan,Ottawa,2018,0.84600002
Michigan,Presque Isle,2017,0.59119493
Michigan,Presque Isle,2018,0.676
Michigan,Roscommon,2017,0.44554454
Michigan,Roscommon,2018,0.76300001
Michigan,Saginaw,2017,0.83524925
Michigan,Saginaw,2018,0.75800002
Michigan,Sanilac,2017,0.57787812
Michigan,Sanilac,2018,0.69
Michigan,Schoolcraft,2017,0.47540987
Michigan,Schoolcraft,2018,0.69
Michigan,Shiawassee,2017,0.83589876
Michigan,Shiawassee,2018,0.77499998
Michigan,St. Clair,2017,0.85139877
Michigan,St. Clair,2018,0.80500001
Michigan,St. Joseph,2017,0.53363228
Michigan,St. Joseph,2018,0.745
Michigan,Tuscola,2017,0.62937063
Michigan,Tuscola,2018,0.71700001
Michigan,Van Buren,2017,0.78294963
Michigan,Van Buren,2018,0.74399996
Michigan,Washtenaw,2017,0.92172503
Michigan,Washtenaw,2018,0.875
Michigan,Wayne,2017,0.78497434
Michigan,Wayne,2018,0.72100002
Michigan,Wexford,2017,0.49599999
Michigan,Wexford,2018,0.70600003
Minnesota,Aitkin,2017,0.53797472
Minnesota,Aitkin,2018,0.70999998
Minnesota,Anoka,2017,0.91736376
Minnesota,Anoka,2018,0.87599999
Minnesota,Becker,2017,0.56050956
Minnesota,Becker,2018,0.76999998
Minnesota,Beltrami,2017,0.55555558
Minnesota,Beltrami,2018,0.787
Minnesota,Benton,2017,0.5866667
Minnesota,Benton,2018,0.801
Minnesota,Big Stone,2017,0.66666663
Minnesota,Big Stone,2018,0.71899998
Minnesota,Blue Earth,2017,0.87123245
Minnesota,Blue Earth,2018,0.84499997
Minnesota,Brown,2017,0.61504424
Minnesota,Brown,2018,0.78299993
Minnesota,Carlton,2017,0.57482994
Minnesota,Carlton,2018,0.73100001
Minnesota,Carver,2017,0.95135617
Minnesota,Carver,2018,0.89100003
Minnesota,Cass,2017,0.59245282
Minnesota,Cass,2018,0.75800002
Minnesota,Chippewa,2017,0.72815537
Minnesota,Chippewa,2018,0.73400003
Minnesota,Chisago,2017,0.59673661
Minnesota,Chisago,2018,0.84300005
Minnesota,Clay,2017,0.54444444
Minnesota,Clay,2018,0.78499997
Minnesota,Clearwater,2017,0.29870132
Minnesota,Clearwater,2018,0.71600002
Minnesota,Cook,2017,0.65306121
Minnesota,Cook,2018,0.78299993
Minnesota,Cottonwood,2017,0.63157892
Minnesota,Cottonwood,2018,0.73199999
Minnesota,Crow Wing,2017,0.57142854
Minnesota,Crow Wing,2018,0.81300002
Minnesota,Dakota,2017,0.92972511
Minnesota,Dakota,2018,0.884
Minnesota,Dodge,2017,0.52352941
Minnesota,Dodge,2018,0.84800005
Minnesota,Douglas,2017,0.58100557
Minnesota,Douglas,2018,0.76999998
Minnesota,Faribault,2017,0.62727273
Minnesota,Faribault,2018,0.72900003
Minnesota,Fillmore,2017,0.57303369
Minnesota,Fillmore,2018,0.74200004
Minnesota,Freeborn,2017,0.63983053
Minnesota,Freeborn,2018,0.75099999
Minnesota,Goodhue,2017,0.62436545
Minnesota,Goodhue,2018,0.81200004
Minnesota,Grant,2017,0.52830189
Minnesota,Grant,2018,0.745
Minnesota,Hennepin,2017,0.88430858
Minnesota,Hennepin,2018,0.85300004
Minnesota,Houston,2017,0.59615386
Minnesota,Houston,2018,0.80599999
Minnesota,Hubbard,2017,0.5
Minnesota,Hubbard,2018,0.778
Minnesota,Isanti,2017,0.60927153
Minnesota,Isanti,2018,0.80000001
Minnesota,Itasca,2017,0.59142858
Minnesota,Itasca,2018,0.75999999
Minnesota,Jackson,2017,0.62962961
Minnesota,Jackson,2018,0.76100004
Minnesota,Kanabec,2017,0.62913907
Minnesota,Kanabec,2018,0.72299999
Minnesota,Kandiyohi,2017,0.59021407
Minnesota,Kandiyohi,2018,0.79300004
Minnesota,Kittson,2017,0.53571433
Minnesota,Kittson,2018,0.58400005
Minnesota,Koochiching,2017,0.60215056
Minnesota,Koochiching,2018,0.71999997
Minnesota,Lac qui Parle,2017,0.58208954
Minnesota,Lac qui Parle,2018,0.76199996
Minnesota,Lake,2017,0.54081637
Minnesota,Lake,2018,0.78400004
Minnesota,Lake of the Woods,2017,0.63157892
Minnesota,Lake of the Woods,2018,0.45699999
Minnesota,Le Sueur,2017,0.58898306
Minnesota,Le Sueur,2018,0.78600001
Minnesota,Lincoln,2017,0.56603777
Minnesota,Lincoln,2018,0.68799996
Minnesota,Lyon,2017,0.59803921
Minnesota,Lyon,2018,0.81700003
Minnesota,Mahnomen,2017,0.60606062
Minnesota,Mahnomen,2018,0.66999996
Minnesota,Marshall,2017,0.62790698
Minnesota,Marshall,2018,0.72499996
Minnesota,Martin,2017,0.62626261
Minnesota,Martin,2018,0.76800001
Minnesota,McLeod,2017,0.62283736
Minnesota,McLeod,2018,0.81399995
Minnesota,Meeker,2017,0.63529414
Minnesota,Meeker,2018,0.74399996
Minnesota,Mille Lacs,2017,0.57591623
Minnesota,Mille Lacs,2018,0.75
Minnesota,Morrison,2017,0.63503653
Minnesota,Morrison,2018,0.73899996
Minnesota,Mower,2017,0.65942031
Minnesota,Mower,2018,0.77399999
Minnesota,Murray,2017,0.66666663
Minnesota,Murray,2018,0.75
Minnesota,Nicollet,2017,0.5945946
Minnesota,Nicollet,2018,0.83299994
Minnesota,Nobles,2017,0.59006208
Minnesota,Nobles,2018,0.73699999
Minnesota,Norman,2017,0.67213112
Minnesota,Norman,2018,0.653
Minnesota,Olmsted,2017,0.90048671
Minnesota,Olmsted,2018,0.861
Minnesota,Otter Tail,2017,0.55447471
Minnesota,Otter Tail,2018,0.73299998
Minnesota,Pennington,2017,0.5223881
Minnesota,Pennington,2018,0.76700002
Minnesota,Pine,2017,0.56038648
Minnesota,Pine,2018,0.68799996
Minnesota,Pipestone,2017,0.71428573
Minnesota,Pipestone,2018,0.74699998
Minnesota,Polk,2017,0.61847389
Minnesota,Polk,2018,0.78800005
Minnesota,Pope,2017,0.56976748
Minnesota,Pope,2018,0.73500001
Minnesota,Ramsey,2017,0.89391464
Minnesota,Ramsey,2018,0.84499997
Minnesota,Red Lake,2017,0.68571424
Minnesota,Red Lake,2018,0.74800003
Minnesota,Redwood,2017,0.57522124
Minnesota,Redwood,2018,0.69599998
Minnesota,Renville,2017,0.53543305
Minnesota,Renville,2018,0.662
Minnesota,Rice,2017,0.87631011
Minnesota,Rice,2018,0.81900007
Minnesota,Rock,2017,0.58227849
Minnesota,Rock,2018,0.78600001
Minnesota,Roseau,2017,0.60416669
Minnesota,Roseau,2018,0.59399998
Minnesota,Scott,2017,0.94295663
Minnesota,Scott,2018,0.89399999
Minnesota,Sherburne,2017,0.90823805
Minnesota,Sherburne,2018,0.86899996
Minnesota,Sibley,2017,0.57009345
Minnesota,Sibley,2018,0.72900003
Minnesota,St. Louis,2017,0.83420092
Minnesota,St. Louis,2018,0.76499999
Minnesota,Stearns,2017,0.88132584
Minnesota,Stearns,2018,0.80700004
Minnesota,Steele,2017,0.61619717
Minnesota,Steele,2018,0.81700003
Minnesota,Stevens,2017,0.64516127
Minnesota,Stevens,2018,0.78099996
Minnesota,Swift,2017,0.67105263
Minnesota,Swift,2018,0.71999997
Minnesota,Todd,2017,0.56
Minnesota,Todd,2018,0.69700003
Minnesota,Traverse,2017,0.65384614
Minnesota,Traverse,2018,0.73899996
Minnesota,Wabasha,2017,0.43157893
Minnesota,Wabasha,2018,0.80399996
Minnesota,Wadena,2017,0.59649122
Minnesota,Wadena,2018,0.71799999
Minnesota,Waseca,2017,0.56
Minnesota,Waseca,2018,0.81099999
Minnesota,Washington,2017,0.94207436
Minnesota,Washington,2018,0.90300006
Minnesota,Watonwan,2017,0.6875
Minnesota,Watonwan,2018,0.667
Minnesota,Wilkin,2017,0.64179111
Minnesota,Wilkin,2018,0.74699998
Minnesota,Winona,2017,0.5335052
Minnesota,Winona,2018,0.81099999
Minnesota,Wright,2017,0.90250242
Minnesota,Wright,2018,0.84899998
Minnesota,Yellow Medicine,2017,0.61176473
Minnesota,Yellow Medicine,2018,0.75300002
Mississippi,Adams,2017,0.61736333
Mississippi,Adams,2018,0.704
Mississippi,Alcorn,2017,0.55591053
Mississippi,Alcorn,2018,0.667
Mississippi,Amite,2017,0.62385321
Mississippi,Amite,2018,0.55300003
Mississippi,Attala,2017,0.47159091
Mississippi,Attala,2018,0.616
Mississippi,Benton,2017,0.5223881
Mississippi,Benton,2018,0.54799998
Mississippi,Bolivar,2017,0.59424919
Mississippi,Bolivar,2018,0.57799995
Mississippi,Calhoun,2017,0.54961836
Mississippi,Calhoun,2018,0.59500003
Mississippi,Carroll,2017,0.375
Mississippi,Carroll,2018,0.62199998
Mississippi,Chickasaw,2017,0.65745854
Mississippi,Chickasaw,2018,0.55300003
Mississippi,Choctaw,2017,0.34177217
Mississippi,Choctaw,2018,0.574
Mississippi,Claiborne,2017,0.59340662
Mississippi,Claiborne,2018,0.61300004
Mississippi,Clarke,2017,0.62285715
Mississippi,Clarke,2018,0.56999999
Mississippi,Clay,2017,0.57211542
Mississippi,Clay,2018,0.667
Mississippi,Coahoma,2017,0.56916994
Mississippi,Coahoma,2018,0.58599997
Mississippi,Copiah,2017,0.60000002
Mississippi,Copiah,2018,0.447
Mississippi,Covington,2017,0.59782606
Mississippi,Covington,2018,0.55000001
Mississippi,DeSoto,2017,0.88599235
Mississippi,DeSoto,2018,0.83499998
Mississippi,Forrest,2017,0.80167878
Mississippi,Forrest,2018,0.72900003
Mississippi,Franklin,2017,0.44927537
Mississippi,Franklin,2018,0.71200001
Mississippi,George,2017,0.68811882
Mississippi,George,2018,0.63599998
Mississippi,Greene,2017,0.59615386
Mississippi,Greene,2018,0.67900002
Mississippi,Grenada,2017,0.57522124
Mississippi,Grenada,2018,0.634
Mississippi,Hancock,2017,0.51492536
Mississippi,Hancock,2018,0.75300002
Mississippi,Harrison,2017,0.82484192
Mississippi,Harrison,2018,0.76800001
Mississippi,Hinds,2017,0.83938628
Mississippi,Hinds,2018,0.73799998
Mississippi,Holmes,2017,0.54945052
Mississippi,Holmes,2018,0.384
Mississippi,Humphreys,2017,0.53608245
Mississippi,Humphreys,2018,0.62099999
Mississippi,Issaquena,2017,0.57142854
Mississippi,Issaquena,2018,0.49200001
Mississippi,Itawamba,2017,0.6137566
Mississippi,Itawamba,2018,0.70000005
