state,county,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
Colorado,Grand,629,3100,3456,4396,5.431309700012207,26.767982482910156,29.841981887817383,37.95872497558594
Colorado,Gunnison,278,1687,2677,5959,2.62239408493042,15.913593292236328,25.252334594726562,56.21167755126953
Colorado,Hinsdale,44,160,178,321,6.258890628814697,22.759601593017578,25.320056915283203,45.66144943237305
Colorado,Huerfano,396,1546,2171,1103,7.592024326324463,29.639570236206055,41.62193298339844,21.146472930908203
Colorado,Jackson,123,274,382,195,12.628336906433105,28.13141632080078,39.21971130371094,20.02053451538086
Colorado,Jefferson,22750,84160,120528,187387,5.484240531921387,20.28807258605957,29.055143356323242,45.172542572021484
Colorado,Kiowa,43,355,385,213,4.3172688484191895,35.64257049560547,38.65461730957031,21.385541915893555
Colorado,Kit Carson,544,1957,1725,972,10.465563774108887,37.64909744262695,33.18584060668945,18.699499130249023
Colorado,Lake,905,1433,1426,1799,16.268199920654297,25.75948143005371,25.633651733398438,32.33866500854492
Colorado,La Plata,1771,7958,12456,17588,4.4527692794799805,20.008548736572266,31.31772804260254,44.22095489501953
Colorado,Larimer,9396,43024,67178,107189,4.143094539642334,18.971105575561523,29.621627807617188,47.2641716003418
Colorado,Las Animas,1279,3103,4087,2058,12.149710655212402,29.47658348083496,38.823974609375,19.549728393554688
Colorado,Lincoln,374,2243,982,518,9.084284782409668,54.48141860961914,23.852319717407227,12.581976890563965
Colorado,Logan,1577,5114,5401,3063,10.405806541442871,33.7446403503418,35.638404846191406,20.211151123046875
Colorado,Mesa,9849,28768,36165,29392,9.454374313354492,27.61533546447754,34.71595764160156,28.21433448791504
Colorado,Mineral,18,110,245,324,2.582496404647827,15.781922340393066,35.1506462097168,46.48493576049805
Colorado,Moffat,1004,3447,2879,1563,11.289778709411621,38.76082229614258,32.373775482177734,17.575620651245117
Colorado,Montezuma,1852,5449,5801,5510,9.950569152832031,29.276811599731445,31.16806411743164,29.604557037353516
Colorado,Montrose,3266,9344,9627,7487,10.987753868103027,31.435876846313477,32.387969970703125,25.188400268554688
Colorado,Morgan,3879,5759,5547,3216,21.08037567138672,31.297212600708008,30.14510154724121,17.477310180664062
Colorado,Otero,1552,3875,4452,2258,12.787344932556152,31.92716407775879,36.68122100830078,18.604267120361328
Colorado,Ouray,86,613,1312,1840,2.2331862449645996,15.917943000793457,34.06907272338867,47.7797966003418
Colorado,Park,327,4373,5233,4216,2.31111741065979,30.90677833557129,36.984947204589844,29.79715919494629
Colorado,Phillips,322,927,884,667,11.5,33.10714340209961,31.571428298950195,23.821428298950195
Colorado,Pitkin,425,2332,2607,8316,3.1067252159118652,17.046783447265625,19.057018280029297,60.78947448730469
Colorado,Prowers,1516,2027,2806,1425,19.500900268554688,26.074092864990234,36.09467315673828,18.330331802368164
Colorado,Pueblo,11721,33019,44046,24679,10.330058097839355,29.100603103637695,38.81901931762695,21.750320434570312
Colorado,Rio Blanco,342,1328,1585,958,8.117731094360352,31.521480560302734,37.621646881103516,22.7391414642334
Colorado,Rio Grande,992,2459,2331,1873,12.958850860595703,32.12279510498047,30.450685501098633,24.467668533325195
Colorado,Routt,588,3751,4960,9241,3.171520948410034,20.231931686401367,26.752965927124023,49.84358215332031
Colorado,Saguache,818,1475,1469,1067,16.9393253326416,30.544626235961914,30.420377731323242,22.095672607421875
Colorado,San Juan,30,125,157,173,6.1855669021606445,25.773195266723633,32.37113571166992,35.67010498046875
Colorado,San Miguel,193,925,1338,3593,3.190609931945801,15.291783332824707,22.11935806274414,59.39824676513672
Colorado,Sedgwick,210,470,619,315,13.011152267456055,29.12019920349121,38.35192108154297,19.5167293548584
Colorado,Summit,1663,4194,5270,12232,7.119311809539795,17.95453643798828,22.560897827148438,52.365257263183594
Colorado,Teller,522,4354,6793,7062,2.7868239879608154,23.244888305664062,36.266082763671875,37.702205657958984
Colorado,Washington,275,1171,1423,521,8.112093925476074,34.54277420043945,41.976402282714844,15.368731498718262
Colorado,Weld,23401,53700,65333,54106,11.906481742858887,27.322683334350586,33.241580963134766,27.52925682067871
Colorado,Yuma,759,2285,2156,1446,11.420403480529785,34.38158416748047,32.44056701660156,21.757448196411133
Connecticut,Fairfield,64195,138177,132514,308399,9.979247093200684,21.479904174804688,20.599578857421875,47.94126892089844
Connecticut,Hartford,64286,165917,155526,237493,10.315104484558105,26.622455596923828,24.95515251159668,38.1072883605957
Connecticut,Litchfield,9482,40214,37265,47658,7.043582439422607,29.872455596923828,27.681827545166016,35.40213394165039
Connecticut,Middlesex,6904,30810,31320,50299,5.785490989685059,25.81850814819336,26.24588394165039,42.150115966796875
Connecticut,New Haven,59146,183255,145797,209002,9.903884887695312,30.685699462890625,24.413429260253906,34.996986389160156
Connecticut,New London,14425,55525,55371,62636,7.674627780914307,29.541330337524414,29.45939826965332,33.324642181396484
Connecticut,Tolland,4786,25936,25192,40173,4.980902671813965,26.992204666137695,26.217906951904297,41.80898666381836
Connecticut,Windham,9439,26994,25154,19805,11.596962928771973,33.16542053222656,30.904756546020508,24.33285903930664
Delaware,Kent,14834,38843,36347,28030,12.565436363220215,32.902740478515625,30.7884521484375,23.743371963500977
Delaware,New Castle,32032,118233,94434,138627,8.35633373260498,30.84398078918457,24.635427474975586,36.16425704956055
Delaware,Sussex,19950,52373,48136,47481,11.879242897033691,31.185543060302734,28.662616729736328,28.272598266601562
Washington D.C.,District of Columbia,44850,83185,76822,289259,9.076815605163574,16.835115432739258,15.547361373901367,58.540706634521484
Florida,Alachua,11957,34349,45426,70092,7.388891696929932,21.226146697998047,28.071237564086914,43.313724517822266
Florida,Baker,2726,8115,5699,2525,14.298452377319336,42.564910888671875,29.892473220825195,13.24416446685791
Florida,Bay,11994,39827,46154,30463,9.338357925415039,31.00873565673828,35.93484878540039,23.71805763244629
Florida,Bradford,4049,8036,5835,1959,20.368227005004883,40.42456817626953,29.352582931518555,9.854619979858398
Florida,Brevard,33886,122936,146837,131166,7.793020248413086,28.272523880004883,33.76921844482422,30.165239334106445
Florida,Broward,150481,372500,397726,441489,11.046941757202148,27.345550537109375,29.19741439819336,32.41009521484375
Florida,Calhoun,2431,4375,2717,1001,23.09958267211914,41.57164764404297,25.817180633544922,9.511592864990234
Florida,Charlotte,14035,51644,48724,35031,9.392106056213379,34.55973815917969,32.60569763183594,23.442455291748047
Florida,Citrus,13432,42963,37992,21141,11.626618385314941,37.18838882446289,32.88553237915039,18.29945945739746
Florida,Clay,11852,44850,51802,36062,8.198331832885742,31.02389144897461,35.832767486572266,24.94500732421875
Florida,Collier,36295,72916,70200,102709,12.865093231201172,25.845739364624023,24.883028030395508,36.4061393737793
Florida,Columbia,6721,17782,16754,7198,13.870601654052734,36.697967529296875,34.576412200927734,14.855020523071289
Florida,DeSoto,6993,11586,4806,3049,26.454566955566406,43.829917907714844,18.181129455566406,11.534387588500977
Florida,Dixie,2701,5420,3104,1302,21.56142807006836,43.266544342041016,24.778478622436523,10.393549919128418
Florida,Duval,65245,177939,204275,192175,10.200364112854004,27.818878173828125,31.93623161315918,30.044525146484375
Florida,Escambia,20096,57442,77512,56000,9.5219144821167,27.217247009277344,36.72684097290039,26.53399658203125
Florida,Flagler,6514,28792,27508,21038,7.768449306488037,34.33668899536133,32.805419921875,25.08944320678711
Florida,Franklin,1764,3154,2493,1712,19.335744857788086,34.57196044921875,27.3265380859375,18.765756607055664
Florida,Gadsden,6485,11639,8812,5215,20.170446395874023,36.2010498046875,27.408166885375977,16.220335006713867
Florida,Gilchrist,1793,5168,3666,1642,14.614068031311035,42.12242126464844,29.880186080932617,13.383323669433594
Florida,Glades,2604,3902,2567,1139,25.499412536621094,38.2099494934082,25.137094497680664,11.153544425964355
Florida,Gulf,1739,4283,3632,2300,14.547431945800781,35.829010009765625,30.383134841918945,19.240421295166016
Florida,Hamilton,2801,4711,2053,823,26.963804244995117,45.35040283203125,19.763187408447266,7.922603130340576
Florida,Hardee,3991,8576,3117,1786,22.844877243041992,49.089866638183594,17.84201431274414,10.22323989868164
Florida,Hendry,8647,8659,6235,2130,33.683921813964844,33.73066711425781,24.28810691833496,8.297300338745117
Florida,Hernando,16900,49113,47711,25716,12.119908332824707,35.22159957885742,34.21615219116211,18.442340850830078
Florida,Highlands,11274,30650,23513,13591,14.265830039978027,38.783721923828125,29.75274658203125,17.197702407836914
Florida,Hillsborough,110378,264095,272909,326431,11.334619522094727,27.11968231201172,28.0247859954834,33.520912170410156
Florida,Holmes,3001,5727,3843,1509,21.313920974731445,40.67471694946289,27.294034957885742,10.717329978942871
Florida,Indian River,12609,36070,35313,34512,10.64014720916748,30.43779182434082,29.798994064331055,29.12306785583496
Florida,Jackson,6848,13490,10340,4416,19.513307571411133,38.43962097167969,29.463726043701172,12.58334732055664
Florida,Jefferson,1980,3809,2744,2447,18.032787322998047,34.690345764160156,24.99089241027832,22.285974502563477
Florida,Lafayette,1469,2308,1463,698,24.738969802856445,38.86830520629883,24.63792610168457,11.754799842834473
Florida,Lake,26877,82048,85538,61408,10.504120826721191,32.066158294677734,33.43012619018555,23.99959373474121
Florida,Lee,64308,171793,162039,156706,11.590243339538574,30.962284088134766,29.20431900024414,28.243152618408203
Florida,Leon,11158,32737,48716,79612,6.478809356689453,19.008495330810547,28.28658103942871,46.226112365722656
Florida,Levy,4476,12179,9351,3609,15.113962173461914,41.12443161010742,31.575214385986328,12.186391830444336
Florida,Liberty,1111,2731,1262,858,18.634685516357422,45.80677795410156,21.16739273071289,14.391143798828125
Florida,Madison,2582,5400,3707,1906,18.992277145385742,39.72048568725586,27.267377853393555,14.01986026763916
Florida,Manatee,29576,86265,85719,85483,10.303682327270508,30.052988052368164,29.862773895263672,29.780555725097656
Florida,Marion,32755,97192,80597,53003,12.428523063659668,36.87843322753906,30.581642150878906,20.11140251159668
Florida,Martin,11083,30513,39239,41795,9.037755966186523,24.882165908813477,31.997879028320312,34.08219909667969
Florida,Miami-Dade,355100,522159,466710,570125,18.55185890197754,27.279695510864258,24.382814407348633,29.785633087158203
Florida,Monroe,5105,15888,18032,20467,8.580986022949219,26.706111907958984,30.30995750427246,34.40294647216797
Florida,Nassau,5316,19369,18344,18053,8.703055381774902,31.7098331451416,30.031761169433594,29.55535125732422
Florida,Okaloosa,10654,34653,51191,43580,7.605762481689453,24.738359451293945,36.544639587402344,31.111238479614258
Florida,Okeechobee,6608,11434,7627,3283,22.823984146118164,39.49295425415039,26.343603134155273,11.339458465576172
Florida,Orange,103704,220379,267476,312816,11.466924667358398,24.368099212646484,29.57578468322754,34.58919143676758
Florida,Osceola,30805,72560,78185,50606,13.269094467163086,31.254846572875977,33.67778396606445,21.79827308654785
Florida,Palm Beach,123394,257316,297944,393340,11.510698318481445,24.00349235534668,27.793439865112305,36.6923713684082
Florida,Pasco,40030,126435,122704,91560,10.514039993286133,33.20866012573242,32.22869873046875,24.048601150512695
Florida,Pinellas,64593,207322,234393,235088,8.712347984313965,27.963733673095703,31.615087509155273,31.708829879760742
Florida,Polk,71051,165074,143280,95851,14.950048446655273,34.733699798583984,30.14796257019043,20.168289184570312
Florida,Putnam,9501,21550,14794,6432,18.174341201782227,41.22271728515625,28.299251556396484,12.303689956665039
Florida,St. Johns,8976,37117,49792,77518,5.1763811111450195,21.40505027770996,28.71461296081543,44.703956604003906
Florida,St. Lucie,31108,75469,71562,49132,13.687623977661133,33.20661163330078,31.487520217895508,21.618244171142578
Florida,Santa Rosa,10582,32739,44953,33892,8.66198444366455,26.798782348632812,36.796653747558594,27.74258041381836
Florida,Sarasota,23136,96873,96364,118657,6.9056501388549805,28.914724349975586,28.762798309326172,35.41682815551758
Florida,Seminole,18561,68681,109047,128662,5.71193790435791,21.135801315307617,33.5579833984375,39.594276428222656
Florida,Sumter,8817,34071,33639,35684,7.857518196105957,30.363332748413086,29.978343963623047,31.800804138183594
Florida,Suwannee,5499,12119,8700,4817,17.661794662475586,38.924041748046875,27.942829132080078,15.471334457397461
Florida,Taylor,3418,7055,4283,1344,21.229814529418945,43.81987762451172,26.60248374938965,8.34782600402832
Florida,Union,2636,4194,3356,1032,23.497949600219727,37.38634490966797,29.91620635986328,9.199501037597656
Florida,Volusia,37726,126218,139261,94124,9.494902610778809,31.76662254333496,35.049293518066406,23.689184188842773
Florida,Wakulla,2865,8451,7749,4278,12.273487091064453,36.20357131958008,33.19624710083008,18.326692581176758
Florida,Walton,5429,14252,16072,14275,10.851922988891602,28.488046646118164,32.12601089477539,28.534021377563477
Florida,Washington,3352,7175,5116,2238,18.74615478515625,40.12639236450195,28.61137580871582,12.51607894897461
Georgia,Appling,3081,4758,3241,1208,25.0732421875,38.720703125,26.37532615661621,9.830729484558105
Georgia,Atkinson,1705,1805,1054,636,32.78845977783203,34.71154022216797,20.269229888916016,12.230769157409668
Georgia,Bacon,1318,3116,2151,769,17.922218322753906,42.371498107910156,29.249387741088867,10.456893920898438
Georgia,Baker,436,852,671,290,19.386394500732422,37.88350296020508,29.835481643676758,12.894619941711426
Georgia,Baldwin,4004,9873,7737,6556,14.213702201843262,35.04792404174805,27.465389251708984,23.272985458374023
Georgia,Banks,3125,4926,3171,1736,24.116376876831055,38.0151252746582,24.47136878967285,13.39712905883789
Georgia,Barrow,8031,17703,16328,9857,15.4683256149292,34.09734344482422,31.44898796081543,18.985342025756836
Georgia,Bartow,11501,23463,22190,13091,16.372695922851562,33.40166473388672,31.58943748474121,18.636201858520508
Georgia,Ben Hill,1838,5052,3016,1255,16.46805763244629,45.26476287841797,27.022668838500977,11.244512557983398
Georgia,Berrien,2767,5597,3319,1510,20.973243713378906,42.42401123046875,25.15727996826172,11.445463180541992
Georgia,Bibb,13999,30466,30093,25373,14.008666038513184,30.487035751342773,30.113779067993164,25.390520095825195
Georgia,Bleckley,898,3212,2270,1471,11.438033103942871,40.9119873046875,28.913515090942383,18.736467361450195
Georgia,Brantley,2700,5691,3246,1131,21.146615982055664,44.57236862182617,25.422931671142578,8.85808277130127
Georgia,Brooks,1645,3875,3580,1965,14.86669635772705,35.02033615112305,32.354270935058594,17.758699417114258
Georgia,Bryan,1955,5675,7987,7740,8.370081901550293,24.296785354614258,34.195316314697266,33.1378173828125
Georgia,Bulloch,5384,11591,14110,11472,12.651268005371094,27.236412048339844,33.15553283691406,26.956787109375
Georgia,Burke,2933,5644,4201,1950,19.914447784423828,38.321563720703125,28.523900985717773,13.240086555480957
Georgia,Butts,3295,7593,4017,2078,19.40175437927246,44.709415435791016,23.653064727783203,12.23576545715332
Georgia,Calhoun,1277,1729,1275,429,27.112525939941406,36.709129333496094,27.070064544677734,9.108280181884766
Georgia,Camden,2917,10824,11859,8029,8.674060821533203,32.18650436401367,35.26420593261719,23.875226974487305
