city,state,Construction - Central Staff Services,Regular Highways,Police Protection,Parks and Recreation,Current Operations - Police Protection,Sewerage,Local Fire Protection,Water Utilities,Central Staff Services,Protective Inspection and Regulation - Other,Financial Administration,General - Interest on Debt,Other Capital Outlay - Sewerage,Water Utilities - Interest on Debt,"Assistance and Subsidies - Public Welfare, Cash Assistance Programs - Other",Construction - Regular Highways,General - Other,Current Operations - General - Other,Solid Waste Management,General Public Buildings,Housing and Community Development,Transit Utilities,Corrections - Other,Judicial and Legal Services,Health - Other,Parking Facilities,Intergovernmental to Local - Other - Financial Administration,Intergovernmental to State - Transit Utilities,Other Capital Outlay - Local Fire Protection,Total Salaries and Wages,Construction - Housing and Community Development,Sea and Inland Port Facilities,Libraries,Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - General - Other,Other - Health - Other,Other - Gas Utilities,Other - Sewerage,Other - Police Protection,Other - Judicial and Legal Services,Other Capital Outlay - General Public Building,Construction - Sewerage,Air Transportation,Public Welfare - Other,Intergovernmental to Local - Other - Transit Utilities,Other Capital Outlay - General - Other,Other Capital Outlay - Parks and Recreation,Construction - Parks and Recreation,Current Operations - Water Utilities,Construction - Electric Utilities,Elementary and Secondary Education,Current Operations - Electric Utilities,"Public Welfare, Vendor Payments for Medical Care",Electric Utilities - Interest on Debt,Other Capital Outlay - Police Protection,Electric Utilities,General Public Building,Gas Utilities,Other Capital Outlay - Regular Highways,Construction - Water Utilities,Intergovernmental to Local - Other - Correctional Institutions,Other - General - Other,Other - Central Staff Services,Intergovernmental to Local - Other - Police Protection,Natural Resources - Other,Correctional Institutions,Other - Transit Utilities,Other Capital Outlay - Solid Waste Management,Construction - Police Protection,Construction - Air Transportation,Intergovernmental to Local - Other - Public Welfare - Other,Other - Other Higher Education,Other - Housing and Community Development,Other - Elementary and Secondary Education,Other - Natural Resources - Other,Intergovernmental to State - Health - Other,Other Higher Education,Other Capital Outlay - Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - Air Transportation,Intergovernmental to State - Air Transportation,Current Operations - Housing and Community Development,Intergovernmental to Local - Other - Housing and Community Development,Intergovernmental to State - Housing and Community Development,Protective Inspection and Regulations - Other,Other Capital Outlay - Housing and Community Development,Construction - General - Other,Gas Utilities - Interest on Debt,Intergovernmental to Local - Other - Libraries,Other Capital Outlay - Water Utilities,Other Capital Outlay - Electric Utilities,Intergovernmental to Local - Other - Water Utilities,Other - Financial Administration,Other - Local Fire Protection,Other - Parks and Recreation,Current Operations - Regular Highways,Current Operations - Sewerage,Current Operations - Elementary and Secondary Education,Other Capital Outlay - Elementary and Secondary Education,Construction - Parking Facilities,Current Operations - Central Staff Services,Other Capital Outlay - Protective Inspection and Regulation - Other,Toll Highways,Other Capital Outlay - Central Staff Services,Other - Water Utilities,Other - Solid Waste Management,Other Capital Outlay - Libraries,Intergovernmental to Local - Other - Central Staff Services,Other - Correctional Institutions,Other - Parking Facilities,Other - Public Welfare - Other,Other - Air Transportation,"Assistance and Subsidies - Public Welfare, Federal Categorical Assistance Programs","Public Welfare, Cash Assistance Programs - Other","Public Welfare, Vendor Payments for Other Purposes",Other - Libraries,Hospitals,Construction - Elementary and Secondary Education,Intergovernmental to Local - Other - Elementary and Secondary Education,Other Capital Outlay - Natural Resources - Other,Other - Regular Highways,Intergovernmental to Local - Other - Sewerage,Construction - Local Fire Protection,Current Operations - Gas Utilities,Other Capital Outlay - Financial Administration,Transit Utilities - Interest on Debt,Current Operations - Local Fire Protection,Intergovernmental to State - General - Other,Intergovernmental to State - Elementary and Secondary Education,Intergovernmental to Local - Other - Solid Waste Management,Other Capital Outlay - Air Transportation,Other - Hospitals,Construction - Solid Waste Management,Intergovernmental to Local - Other - Local Fire Protection,Current Operations - Correctional Institutions,Current Operations - Hospitals,Intergovernmental to Local - Other - Hospitals,Other Capital Outlay - Hospitals,Intergovernmental to State - Regular Highways,General,Own Hospitals,Fire Protection,Welfare - Other,Health Services - Other,Welfare Institutions,"Welfare, Vendor Payments for Other Purposes",Employee Retirement - Benefit Payments,Securities - Corporate Bonds (market),Total Cash and Deposits,Withdrawals,Equipment Only - Own Hospitals,Judicial and Legal,Correction - Other,Intergovernmental to State - Corrections,Welfare,Judicial,Central Staff,Natural Resource - Other,Intergovernmental to State - Sewerage,Construction - Public Welfare - Other,Intergovernmental to Local - Other - Health - Other,Intergovernmental to State - Electric Utilities,Construction - Hospitals,Other Capital Outlay - Health - Other,Construction - Gas Utilities,"Current Operations - Public Welfare, Vendor Payments for Other Purposes",Construction - General Public Buildings,"Public Welfare, Federal Categorical Assistance Programs",Construction - Transit Utilities,Current Operations - Health - Other,Liquor Stores,Other Capital Outlay - Transit Utilities,Intergovernmental to State - Water Utilities,Other - Electric Utilities,Intergovernmental to Local - Other - Judicial and Legal Services,Intergovernmental to State - Judicial and Legal Services,Intergovernmental to Local - Other - Parking Facilities,Current Operations - Financial Administration,Current Operations - Parks and Recreation,Construction - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Sea and Inland Port Facilities,Other Capital Outlay - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Electric Utilities,Other - Protective Inspection and Regulations,Intergovernmental to Local - Other - Parks and Recreation,Construction - Natural Resources - Other,Current Operations - Liquor Stores,Other Capital Outlay - Gas Utilities,Other Capital Outlay - Parking Facilities,Intergovernmental to Local - Other - Corrections,Current Operations - General Public Buildings,Current Operations - Air Transportation,Other - Corrections,Construction - Toll Highways,Intergovernmental to Local - Other - Regular Highways,Intergovernmental to State - Police Protection,Construction - Protective Inspection and Regulation - Other,Current Operations - Transit Utilities,Construction - Financial Administration,Intergovernmental to State - Natural Resources - Other,Other Capital Outlay - Public Welfare - Other,Public Welfare,Public Welfare Institutions,Other - Health,Construction - Libraries,Corrections,Intergovernmental to State - Hospitals,Intergovernmental to State - Financial Administration,Higher Education Auxiliary Enterprises,Intergovernmental to State - Public Welfare - Categorical Assistance Programs,Employee Retirement - Corporate Stocks,Corporate Bonds,Benefit Payments,Intergovernmental to Local - Other - Natural Resources - Other,Intergovernmental to State - Solid Waste Management,Current Operations - Toll Highways,Current Operations - Solid Waste Management
Dumas,Texas,,39.63,,3.69,191.36,19.45,2.03,4.85,72.39,,12.51,53.08,,12.01,,,102.55,,114.12,,,,,,,,,,,320.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,13.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamilton,Texas,,5.64,133.13,59.10,,22.91,14.61,,,,136.12,,,79.02,,,263.61,,113.21,,,,,20.25,0.33,,,,,311.09,,,,,,,,,,,,,30.21,,,,,,363.55,,,,,,,,,,,79.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler,Texas,,55.84,0.35,41.09,272.31,5.11,178.50,2.22,16.92,9.41,15.03,1.10,,22.89,,,30.68,,4.81,,0.09,4.25,,0.07,,,,,,,,,0.97,0.03,,,,,,,,,16.82,,,9.78,,,,,,,,,,,3.13,,,,,,,,2.56,,,,,73.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prescott,Arizona,,6.34,17.88,169.39,,0.09,0.70,202.13,111.27,23.45,15.35,77.50,,21.29,,385.34,,418.93,161.09,,6.43,,,5.08,,1.38,,,,699.16,,,49.10,,,,,,,,,,27.13,,,46.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San-Jacinto,California,,118.64,2.09,0.26,208.57,14.98,60.45,0.59,75.28,27.23,0.16,8.82,,14.41,,,1.85,,2.58,,0.06,,,,0.14,,,,,,14.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Little-Rock,Arkansas,,93.93,5.73,8.89,360.87,8.47,6.30,,1.83,8.35,7.91,108.92,,,,,233.43,,14.97,4.83,0.44,,,23.43,19.57,6.23,,,,15.36,,13.58,35.40,0.01,,,,,,,,,105.24,,76.30,27.32,,,,,,,,,,,,,,,,,,,,,,,,126.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grants-Pass,Oregon,,41.03,,41.29,324.05,78.44,135.16,80.95,39.01,15.88,42.52,7.86,,0.42,,,21.56,,11.87,33.14,7.78,,,,,,,,,413.41,,,,,,,,,,,,333.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tampa,Florida,,0.56,4.78,136.04,,37.71,3.08,187.70,8.79,22.21,0.45,42.82,,11.06,,,98.65,,17.56,31.98,45.87,5.18,,13.63,,39.81,,,,,,,,,,,,,,,,,,,,,,70.15,,,,,,,,,,,,,,,,,60.36,,,,,,,,,,,,,,,,,,,,,,,,90.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victoria,Texas,,1.09,1.60,7.83,200.09,63.95,2.44,9.47,0.03,15.98,0.12,55.43,13.03,38.38,,33.61,3.77,,8.10,10.06,6.55,,,0.06,,,,,,617.10,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,0.81,,,,,3.12,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29,2.12,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lewiston,Idaho,,103.94,8.20,1.34,,1.86,4.24,0.52,33.82,,44.56,3.39,,,,,43.98,,167.71,17.14,19.52,24.37,,14.70,,,,,,552.92,,,36.54,5.12,,,,,,,,,12.47,,,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pawtucket,Rhode-Island,,0.80,2.15,26.71,,0.03,3.45,132.63,0.06,13.02,0.10,39.81,,44.16,,,183.84,,0.07,46.15,26.61,,,10.23,,,,,,1009.18,,,0.24,,,,,,,,,,,,,,,,,,49.61,,,,,,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.46,,,,,,,,,,,2118.13,39.42,,,,,,,,,,,,,,,,,,,,36.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Folcroft,Pennsylvania,,,3.77,,,,,,,,,0.15,,,,11.01,,,,18.24,,,,7.24,,,,,47.04,263.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saginaw,Michigan,,196.13,0.81,15.17,,35.87,8.35,302.42,42.59,19.37,57.86,9.69,,29.95,,,155.67,,78.21,24.65,200.35,,,3.16,,,,,,438.64,,,,15.75,,,,,,,,,,,,11.83,,,,,,,,,,,,,,301.36,,,,,,,,,,,,,,,,,,,,,,1.10,,,,,,,,,,,,,,431.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schaumburg,Illinois,,172.77,14.52,,,,333.41,,15.89,21.02,30.07,161.14,,,,,385.21,,,,1.43,,,,8.51,2.25,,,,677.14,,,,,2.26,,,,,,,,6.98,15.12,,,,,,,,,,,,,,,418.15,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilmington,North-Carolina,,0.19,0.28,0.05,250.47,48.05,0.28,0.03,0.18,,0.03,69.16,,,,64.32,0.19,,0.15,51.60,0.02,23.48,,8.23,,21.95,,,,,,,,,,,,,,,0.70,,,4.61,,,,,,,,,,,,,,,,,,,,,21.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Texline,Texas,,,,,105.75,,,,,,,20.41,,,,,,,,,,,,,,,,,,250.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalispell,Montana,,114.72,5.05,5.50,211.48,3.38,19.05,1.83,0.57,1.34,11.72,19.09,,3.54,,,,,35.21,35.74,51.94,,,33.06,,,,,,746.96,,,,,,,,,,,,,9.69,,,,,,,,,,,,,,,,45.92,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,341.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin,Texas,,0.36,0.25,0.59,,118.04,0.21,134.59,0.05,2.21,43.01,86.04,,108.28,,,0.04,,104.27,,58.99,,,40.88,1.41,0.25,,,,680.74,,,1.34,1.13,,,,,,,,,93.59,,,,,,,177.31,,1132.56,,54.30,,,,,,,,,,,65.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milledgeville,Georgia,,57.58,,25.66,233.59,187.39,117.62,206.43,78.70,,19.78,26.89,,9.36,,,27.16,,28.92,8.61,,,,18.98,,,,,,,,,10.64,17.86,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hopatcong,New-Jersey,,113.07,218.53,0.92,,91.22,11.70,31.30,36.94,13.32,37.71,79.16,,7.19,,,,325.96,87.83,6.06,,,,27.21,5.85,,,,,469.48,,,,,,,,,,,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Atlantic-Highlands,New-Jersey,,105.95,389.34,,,122.04,30.34,80.44,60.91,,41.83,222.71,,39.76,,,240.40,,55.62,33.10,,,,48.72,,,,,,916.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portage,Michigan,,94.12,24.71,17.33,196.26,178.20,2.83,,22.51,9.71,7.14,26.47,,11.24,,,13.04,,11.95,31.85,4.31,,,4.57,33.80,,,,,272.67,,,,,,,,,,,,,,2.65,,,,,,,,,,,,,,,79.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.23,,,,,,,,,,,,,,,,,56.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joplin,Missouri,,9.62,183.07,9.86,,4.40,24.72,,0.10,8.82,0.79,16.53,,,,600.24,7.32,276.41,3.61,21.89,0.10,5.36,,0.08,6.22,,,,,436.35,,,5.95,2.93,,,,,,,,,2.34,,,,,,,,,,,,31.56,,0.82,,,,,,,,,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Des-Moines,Iowa,,121.68,,47.07,294.85,204.44,179.26,9.34,17.13,22.96,17.33,105.29,71.28,4.32,,169.12,198.53,,20.28,14.06,97.64,,,9.06,9.80,46.54,,,,672.40,,,39.91,7.52,,,,,,,,,9.02,43.28,,,,,,,,,,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
San-Jose,California,,25.78,,133.14,255.22,162.20,156.59,39.72,91.13,34.62,,202.49,,,,,27.09,,113.49,,23.15,,,,0.10,12.55,,,,,,,31.55,,,,,,,,,75.44,83.55,,,,,,,,,,,,,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tulsa,Oklahoma,,53.18,11.38,1.12,264.63,119.67,13.14,21.63,17.84,,24.99,90.08,43.50,9.96,,272.30,0.72,,1.12,,19.38,9.55,,15.06,14.26,0.83,,,,26.19,,,,0.05,,,,,,,,,3.42,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amarillo,Texas,,89.65,1.96,0.14,244.63,0.48,0.04,136.13,0.01,12.92,37.81,32.53,,33.66,,,2.51,,72.51,19.48,78.24,0.02,,0.36,45.57,,,,,457.22,,,25.24,,,,,,,,,,38.01,,,,,,,,,,,,,,,,,228.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.28,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cary,Illinois,,97.08,,,251.45,,,140.42,12.12,,18.98,10.68,,,,0.83,8.47,,,,,,,,,21.64,,,,266.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waukegan,Illinois,,18.48,,10.10,429.14,,1.82,82.74,56.88,20.51,,34.40,,,,,5.52,,56.81,,31.10,,,,,,,,,569.51,,,61.05,,36.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lady-Lake,Florida,,97.13,,32.90,193.95,85.27,46.82,74.09,35.08,22.41,29.03,5.18,,,,,51.75,,65.86,,,,,3.93,,,,,,,,,29.90,,,,,,,,,,,,,,,4.93,,,,,,,13.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bemidji,Minnesota,,50.08,9.27,11.08,,1.68,4.34,77.75,10.43,,54.81,247.18,,5.77,,165.15,6.03,,16.98,,6.54,0.58,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.88,,,,,,,,634.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newport,Rhode-Island,,14.75,742.50,14.84,,374.99,786.10,376.63,107.18,43.15,144.28,133.93,,111.37,,,141.04,,88.31,,13.64,,,19.56,6.49,12.37,,,,1003.45,,32.05,78.00,,,,,,,,,646.42,,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1846.26,24.86,,,,,,,,,,,,,,,,,,,,19.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madison,Indiana,,3.46,7.33,5.48,,46.29,45.44,136.75,2.11,,0.08,99.91,,,,,166.60,,75.54,,,,,,,,,,,41.23,,99.15,,0.34,,,,,,,,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.26,8.85,10.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort-Stockton,Texas,,96.90,,84.08,285.36,56.05,8.91,157.23,140.96,26.24,68.99,92.86,,,,,251.99,,112.34,,84.08,,,30.04,,,,,,571.55,,,,18.05,,,,,,,,,,,,,,,,,,,,,,,,142.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hobbs,New-Mexico,,168.08,366.14,86.69,,116.25,2.09,75.70,102.68,0.46,0.92,9.38,,6.54,,,1.00,,163.89,166.22,0.43,17.76,,23.40,26.52,,,,,,,,1.66,6.82,,,,,,,,178.59,1.25,,,,,,,,,,,,,,,,,,,,,,,0.51,,,,,,,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marshall,Minnesota,,17.13,24.99,154.45,,,26.47,,5.86,,68.96,268.78,,,,,,,,,33.66,,,,,,,,,576.04,,,3.11,,,,,,,,,,41.45,,,,,536.15,,,,,,,,,,,177.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denison,Iowa,,159.39,213.49,86.97,,288.82,52.04,45.12,1.33,8.25,102.38,24.38,139.13,6.67,,,78.85,,55.80,,,,,,2.18,,,,,528.51,,,43.79,,,,,,,,,,24.62,0.85,,,,,,,,1254.37,,,,78.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort-Pierce,Florida,,66.55,2.86,308.77,,244.60,,319.87,33.84,47.05,185.84,81.43,,,,,38.74,,135.26,,18.57,,,13.30,,,,,,,,58.98,,,,,,,,,,,,,,,,,,,,1308.61,,,,,,89.19,,,,,,,112.38,,,,,,,,,,,,,,,,,,,,,10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
